date_gregorian,date_jalali,year_jalali,month_jalali,series_id,value,unit,source,year_gregorian,indicator_code,description,country_iso3
1990-01-01,,1369,,electricity_losses_pct_egy,8.54924770465798,percent of output,World Bank WDI API,1990,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
1991-01-01,,1370,,electricity_losses_pct_egy,8.64913165009394,percent of output,World Bank WDI API,1991,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
1992-01-01,,1371,,electricity_losses_pct_egy,8.92213971274845,percent of output,World Bank WDI API,1992,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
1993-01-01,,1372,,electricity_losses_pct_egy,9.16638355698998,percent of output,World Bank WDI API,1993,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
1994-01-01,,1373,,electricity_losses_pct_egy,8.6227470990042,percent of output,World Bank WDI API,1994,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
1995-01-01,,1374,,electricity_losses_pct_egy,9.43469785575049,percent of output,World Bank WDI API,1995,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
1996-01-01,,1375,,electricity_losses_pct_egy,6.14381485903205,percent of output,World Bank WDI API,1996,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
1997-01-01,,1376,,electricity_losses_pct_egy,6.46778941603341,percent of output,World Bank WDI API,1997,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
1998-01-01,,1377,,electricity_losses_pct_egy,6.92119556586094,percent of output,World Bank WDI API,1998,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
1999-01-01,,1378,,electricity_losses_pct_egy,7.16110665012045,percent of output,World Bank WDI API,1999,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2000-01-01,,1379,,electricity_losses_pct_egy,13.7568304262698,percent of output,World Bank WDI API,2000,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2001-01-01,,1380,,electricity_losses_pct_egy,13.0940659446219,percent of output,World Bank WDI API,2001,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2002-01-01,,1381,,electricity_losses_pct_egy,12.6482789550398,percent of output,World Bank WDI API,2002,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2003-01-01,,1382,,electricity_losses_pct_egy,11.3045396762027,percent of output,World Bank WDI API,2003,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2004-01-01,,1383,,electricity_losses_pct_egy,12.1570795368168,percent of output,World Bank WDI API,2004,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2005-01-01,,1384,,electricity_losses_pct_egy,11.5962830067163,percent of output,World Bank WDI API,2005,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2006-01-01,,1385,,electricity_losses_pct_egy,10.8858214839654,percent of output,World Bank WDI API,2006,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2007-01-01,,1386,,electricity_losses_pct_egy,10.4843801197165,percent of output,World Bank WDI API,2007,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2008-01-01,,1387,,electricity_losses_pct_egy,9.96986246882984,percent of output,World Bank WDI API,2008,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2009-01-01,,1388,,electricity_losses_pct_egy,9.61399867393122,percent of output,World Bank WDI API,2009,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2010-01-01,,1389,,electricity_losses_pct_egy,9.31763530183317,percent of output,World Bank WDI API,2010,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2011-01-01,,1390,,electricity_losses_pct_egy,8.4946908182386,percent of output,World Bank WDI API,2011,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2012-01-01,,1391,,electricity_losses_pct_egy,11.144393100887,percent of output,World Bank WDI API,2012,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2013-01-01,,1392,,electricity_losses_pct_egy,14.4117559568076,percent of output,World Bank WDI API,2013,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2014-01-01,,1393,,electricity_losses_pct_egy,11.8318736654601,percent of output,World Bank WDI API,2014,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2015-01-01,,1394,,electricity_losses_pct_egy,15.8001600696142,percent of output,World Bank WDI API,2015,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2016-01-01,,1395,,electricity_losses_pct_egy,20.5002454771495,percent of output,World Bank WDI API,2016,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2017-01-01,,1396,,electricity_losses_pct_egy,17.2998098027848,percent of output,World Bank WDI API,2017,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2018-01-01,,1397,,electricity_losses_pct_egy,17.2805256068064,percent of output,World Bank WDI API,2018,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2019-01-01,,1398,,electricity_losses_pct_egy,17.2605406720883,percent of output,World Bank WDI API,2019,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2020-01-01,,1399,,electricity_losses_pct_egy,21.9490855165596,percent of output,World Bank WDI API,2020,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2021-01-01,,1400,,electricity_losses_pct_egy,21.1956652793117,percent of output,World Bank WDI API,2021,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2022-01-01,,1401,,electricity_losses_pct_egy,19.8717275236631,percent of output,World Bank WDI API,2022,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
2023-01-01,,1402,,electricity_losses_pct_egy,19.8703109747594,percent of output,World Bank WDI API,2023,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,EGY
1990-01-01,,1369,,electricity_losses_pct_irn,10.2669960407431,percent of output,World Bank WDI API,1990,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
1991-01-01,,1370,,electricity_losses_pct_irn,10.5417459376852,percent of output,World Bank WDI API,1991,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
1992-01-01,,1371,,electricity_losses_pct_irn,8.83132389772264,percent of output,World Bank WDI API,1992,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
1993-01-01,,1372,,electricity_losses_pct_irn,12.4796598603748,percent of output,World Bank WDI API,1993,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
1994-01-01,,1373,,electricity_losses_pct_irn,14.0990253792227,percent of output,World Bank WDI API,1994,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
1995-01-01,,1374,,electricity_losses_pct_irn,14.2043515609372,percent of output,World Bank WDI API,1995,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
1996-01-01,,1375,,electricity_losses_pct_irn,11.9229203121045,percent of output,World Bank WDI API,1996,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
1997-01-01,,1376,,electricity_losses_pct_irn,13.6418963841866,percent of output,World Bank WDI API,1997,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
1998-01-01,,1377,,electricity_losses_pct_irn,14.0647954844197,percent of output,World Bank WDI API,1998,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
1999-01-01,,1378,,electricity_losses_pct_irn,14.9071961795539,percent of output,World Bank WDI API,1999,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2000-01-01,,1379,,electricity_losses_pct_irn,15.8218201889886,percent of output,World Bank WDI API,2000,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2001-01-01,,1380,,electricity_losses_pct_irn,15.8480479880798,percent of output,World Bank WDI API,2001,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2002-01-01,,1381,,electricity_losses_pct_irn,16.8654886200126,percent of output,World Bank WDI API,2002,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2003-01-01,,1382,,electricity_losses_pct_irn,16.7567813462613,percent of output,World Bank WDI API,2003,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2004-01-01,,1383,,electricity_losses_pct_irn,17.1892785679196,percent of output,World Bank WDI API,2004,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2005-01-01,,1384,,electricity_losses_pct_irn,18.1584385247743,percent of output,World Bank WDI API,2005,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2006-01-01,,1385,,electricity_losses_pct_irn,18.5450638876491,percent of output,World Bank WDI API,2006,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2007-01-01,,1386,,electricity_losses_pct_irn,18.9787534438638,percent of output,World Bank WDI API,2007,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2008-01-01,,1387,,electricity_losses_pct_irn,17.5364750850697,percent of output,World Bank WDI API,2008,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2009-01-01,,1388,,electricity_losses_pct_irn,15.6059990061887,percent of output,World Bank WDI API,2009,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2010-01-01,,1389,,electricity_losses_pct_irn,14.1921969101859,percent of output,World Bank WDI API,2010,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2011-01-01,,1390,,electricity_losses_pct_irn,14.5410161131755,percent of output,World Bank WDI API,2011,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2012-01-01,,1391,,electricity_losses_pct_irn,14.4701033522629,percent of output,World Bank WDI API,2012,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2013-01-01,,1392,,electricity_losses_pct_irn,14.4985024806237,percent of output,World Bank WDI API,2013,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2014-01-01,,1393,,electricity_losses_pct_irn,12.6033742521185,percent of output,World Bank WDI API,2014,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2015-01-01,,1394,,electricity_losses_pct_irn,14.80937737187,percent of output,World Bank WDI API,2015,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2016-01-01,,1395,,electricity_losses_pct_irn,11.5924232256636,percent of output,World Bank WDI API,2016,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2017-01-01,,1396,,electricity_losses_pct_irn,10.9370540463403,percent of output,World Bank WDI API,2017,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2018-01-01,,1397,,electricity_losses_pct_irn,10.6099947681516,percent of output,World Bank WDI API,2018,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2019-01-01,,1398,,electricity_losses_pct_irn,9.9641535367388,percent of output,World Bank WDI API,2019,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2020-01-01,,1399,,electricity_losses_pct_irn,9.74193039684371,percent of output,World Bank WDI API,2020,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2021-01-01,,1400,,electricity_losses_pct_irn,10.0407124252973,percent of output,World Bank WDI API,2021,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2022-01-01,,1401,,electricity_losses_pct_irn,10.0477210487785,percent of output,World Bank WDI API,2022,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
2023-01-01,,1402,,electricity_losses_pct_irn,10.0485672530559,percent of output,World Bank WDI API,2023,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,IRN
1990-01-01,,1369,,electricity_losses_pct_tur,11.6104478390074,percent of output,World Bank WDI API,1990,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
1991-01-01,,1370,,electricity_losses_pct_tur,12.5502108023769,percent of output,World Bank WDI API,1991,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
1992-01-01,,1371,,electricity_losses_pct_tur,13.3571916485997,percent of output,World Bank WDI API,1992,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
1993-01-01,,1372,,electricity_losses_pct_tur,13.8900932148277,percent of output,World Bank WDI API,1993,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
1994-01-01,,1373,,electricity_losses_pct_tur,15.1198273770764,percent of output,World Bank WDI API,1994,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
1995-01-01,,1374,,electricity_losses_pct_tur,15.9646132619106,percent of output,World Bank WDI API,1995,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
1996-01-01,,1375,,electricity_losses_pct_tur,16.7126984461639,percent of output,World Bank WDI API,1996,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
1997-01-01,,1376,,electricity_losses_pct_tur,17.9890799256506,percent of output,World Bank WDI API,1997,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
1998-01-01,,1377,,electricity_losses_pct_tur,18.7305218785466,percent of output,World Bank WDI API,1998,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
1999-01-01,,1378,,electricity_losses_pct_tur,18.5030917210581,percent of output,World Bank WDI API,1999,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2000-01-01,,1379,,electricity_losses_pct_tur,19.0166663998335,percent of output,World Bank WDI API,2000,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2001-01-01,,1380,,electricity_losses_pct_tur,19.0091668364229,percent of output,World Bank WDI API,2001,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2002-01-01,,1381,,electricity_losses_pct_tur,18.4945904173107,percent of output,World Bank WDI API,2002,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2003-01-01,,1382,,electricity_losses_pct_tur,17.1089976597122,percent of output,World Bank WDI API,2003,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2004-01-01,,1383,,electricity_losses_pct_tur,15.4235623565011,percent of output,World Bank WDI API,2004,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2005-01-01,,1384,,electricity_losses_pct_tur,14.8460075576082,percent of output,World Bank WDI API,2005,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2006-01-01,,1385,,electricity_losses_pct_tur,14.0726833391001,percent of output,World Bank WDI API,2006,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2007-01-01,,1386,,electricity_losses_pct_tur,13.9106693534073,percent of output,World Bank WDI API,2007,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2008-01-01,,1387,,electricity_losses_pct_tur,13.8500539265591,percent of output,World Bank WDI API,2008,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2009-01-01,,1388,,electricity_losses_pct_tur,14.8815268053303,percent of output,World Bank WDI API,2009,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2010-01-01,,1389,,electricity_losses_pct_tur,14.3091170788985,percent of output,World Bank WDI API,2010,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2011-01-01,,1390,,electricity_losses_pct_tur,14.1107182869573,percent of output,World Bank WDI API,2011,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2012-01-01,,1391,,electricity_losses_pct_tur,14.8883488659518,percent of output,World Bank WDI API,2012,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2013-01-01,,1392,,electricity_losses_pct_tur,15.4625781790018,percent of output,World Bank WDI API,2013,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2014-01-01,,1393,,electricity_losses_pct_tur,14.8160642634038,percent of output,World Bank WDI API,2014,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2015-01-01,,1394,,electricity_losses_pct_tur,13.9535416738291,percent of output,World Bank WDI API,2015,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2016-01-01,,1395,,electricity_losses_pct_tur,12.9773913296988,percent of output,World Bank WDI API,2016,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2017-01-01,,1396,,electricity_losses_pct_tur,11.6588232523875,percent of output,World Bank WDI API,2017,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2018-01-01,,1397,,electricity_losses_pct_tur,10.378574873442,percent of output,World Bank WDI API,2018,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2019-01-01,,1398,,electricity_losses_pct_tur,10.2946063962461,percent of output,World Bank WDI API,2019,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2020-01-01,,1399,,electricity_losses_pct_tur,9.57506121557337,percent of output,World Bank WDI API,2020,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2021-01-01,,1400,,electricity_losses_pct_tur,9.26019425017104,percent of output,World Bank WDI API,2021,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2022-01-01,,1401,,electricity_losses_pct_tur,8.8516622561126,percent of output,World Bank WDI API,2022,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2023-01-01,,1402,,electricity_losses_pct_tur,8.93648761278945,percent of output,World Bank WDI API,2023,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
2024-01-01,,1403,,electricity_losses_pct_tur,8.27302560869004,percent of output,World Bank WDI API,2024,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses,TUR
1991-01-01,,1370,,employment_to_population_egy,42.338,percent of population 15+,World Bank WDI API,1991,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
1992-01-01,,1371,,employment_to_population_egy,42.981,percent of population 15+,World Bank WDI API,1992,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
1993-01-01,,1372,,employment_to_population_egy,42.66,percent of population 15+,World Bank WDI API,1993,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
1994-01-01,,1373,,employment_to_population_egy,43.537,percent of population 15+,World Bank WDI API,1994,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
1995-01-01,,1374,,employment_to_population_egy,42.63,percent of population 15+,World Bank WDI API,1995,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
1996-01-01,,1375,,employment_to_population_egy,43.024,percent of population 15+,World Bank WDI API,1996,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
1997-01-01,,1376,,employment_to_population_egy,42.735,percent of population 15+,World Bank WDI API,1997,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
1998-01-01,,1377,,employment_to_population_egy,42.306,percent of population 15+,World Bank WDI API,1998,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
1999-01-01,,1378,,employment_to_population_egy,43.742,percent of population 15+,World Bank WDI API,1999,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2000-01-01,,1379,,employment_to_population_egy,42.072,percent of population 15+,World Bank WDI API,2000,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2001-01-01,,1380,,employment_to_population_egy,40.769,percent of population 15+,World Bank WDI API,2001,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2002-01-01,,1381,,employment_to_population_egy,38.867,percent of population 15+,World Bank WDI API,2002,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2003-01-01,,1382,,employment_to_population_egy,39.315,percent of population 15+,World Bank WDI API,2003,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2004-01-01,,1383,,employment_to_population_egy,40.421,percent of population 15+,World Bank WDI API,2004,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2005-01-01,,1384,,employment_to_population_egy,40.935,percent of population 15+,World Bank WDI API,2005,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2006-01-01,,1385,,employment_to_population_egy,42.043,percent of population 15+,World Bank WDI API,2006,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2007-01-01,,1386,,employment_to_population_egy,43.712,percent of population 15+,World Bank WDI API,2007,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2008-01-01,,1387,,employment_to_population_egy,43.501,percent of population 15+,World Bank WDI API,2008,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2009-01-01,,1388,,employment_to_population_egy,43.549,percent of population 15+,World Bank WDI API,2009,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2010-01-01,,1389,,employment_to_population_egy,45.045,percent of population 15+,World Bank WDI API,2010,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2011-01-01,,1390,,employment_to_population_egy,43.005,percent of population 15+,World Bank WDI API,2011,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2012-01-01,,1391,,employment_to_population_egy,42.385,percent of population 15+,World Bank WDI API,2012,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2013-01-01,,1392,,employment_to_population_egy,42.065,percent of population 15+,World Bank WDI API,2013,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2014-01-01,,1393,,employment_to_population_egy,41.811,percent of population 15+,World Bank WDI API,2014,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2015-01-01,,1394,,employment_to_population_egy,40.846,percent of population 15+,World Bank WDI API,2015,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2016-01-01,,1395,,employment_to_population_egy,40.825,percent of population 15+,World Bank WDI API,2016,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2017-01-01,,1396,,employment_to_population_egy,39.661,percent of population 15+,World Bank WDI API,2017,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2018-01-01,,1397,,employment_to_population_egy,39.032,percent of population 15+,World Bank WDI API,2018,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2019-01-01,,1398,,employment_to_population_egy,38.885,percent of population 15+,World Bank WDI API,2019,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2020-01-01,,1399,,employment_to_population_egy,38.297,percent of population 15+,World Bank WDI API,2020,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2021-01-01,,1400,,employment_to_population_egy,39.788,percent of population 15+,World Bank WDI API,2021,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2022-01-01,,1401,,employment_to_population_egy,40.033,percent of population 15+,World Bank WDI API,2022,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2023-01-01,,1402,,employment_to_population_egy,41.653,percent of population 15+,World Bank WDI API,2023,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2024-01-01,,1403,,employment_to_population_egy,41.556,percent of population 15+,World Bank WDI API,2024,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
2025-01-01,,1404,,employment_to_population_egy,41.546,percent of population 15+,World Bank WDI API,2025,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),EGY
1991-01-01,,1370,,employment_to_population_irn,41.588,percent of population 15+,World Bank WDI API,1991,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
1992-01-01,,1371,,employment_to_population_irn,41.373,percent of population 15+,World Bank WDI API,1992,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
1993-01-01,,1372,,employment_to_population_irn,40.954,percent of population 15+,World Bank WDI API,1993,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
1994-01-01,,1373,,employment_to_population_irn,40.496,percent of population 15+,World Bank WDI API,1994,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
1995-01-01,,1374,,employment_to_population_irn,40.182,percent of population 15+,World Bank WDI API,1995,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
1996-01-01,,1375,,employment_to_population_irn,39.933,percent of population 15+,World Bank WDI API,1996,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
1997-01-01,,1376,,employment_to_population_irn,39.68,percent of population 15+,World Bank WDI API,1997,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
1998-01-01,,1377,,employment_to_population_irn,39.398,percent of population 15+,World Bank WDI API,1998,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
1999-01-01,,1378,,employment_to_population_irn,39.093,percent of population 15+,World Bank WDI API,1999,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2000-01-01,,1379,,employment_to_population_irn,38.971,percent of population 15+,World Bank WDI API,2000,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2001-01-01,,1380,,employment_to_population_irn,38.847,percent of population 15+,World Bank WDI API,2001,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2002-01-01,,1381,,employment_to_population_irn,38.867,percent of population 15+,World Bank WDI API,2002,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2003-01-01,,1382,,employment_to_population_irn,39.776,percent of population 15+,World Bank WDI API,2003,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2004-01-01,,1383,,employment_to_population_irn,40.819,percent of population 15+,World Bank WDI API,2004,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2005-01-01,,1384,,employment_to_population_irn,40.671,percent of population 15+,World Bank WDI API,2005,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2006-01-01,,1385,,employment_to_population_irn,40.076,percent of population 15+,World Bank WDI API,2006,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2007-01-01,,1386,,employment_to_population_irn,39.647,percent of population 15+,World Bank WDI API,2007,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2008-01-01,,1387,,employment_to_population_irn,37.778,percent of population 15+,World Bank WDI API,2008,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2009-01-01,,1388,,employment_to_population_irn,37.819,percent of population 15+,World Bank WDI API,2009,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2010-01-01,,1389,,employment_to_population_irn,36.51,percent of population 15+,World Bank WDI API,2010,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2011-01-01,,1390,,employment_to_population_irn,35.543,percent of population 15+,World Bank WDI API,2011,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2012-01-01,,1391,,employment_to_population_irn,36.641,percent of population 15+,World Bank WDI API,2012,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2013-01-01,,1392,,employment_to_population_irn,36.79,percent of population 15+,World Bank WDI API,2013,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2014-01-01,,1393,,employment_to_population_irn,36.522,percent of population 15+,World Bank WDI API,2014,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
2015-01-01,,1394,,employment_to_population_irn,37.258,percent of population 15+,World Bank WDI API,2015,SL.EMP.TOTL.SP.ZS,Employment to population ratio (modeled ILO estimate),IRN
